"time","measured_M0","reference_M0","command_M0","measured_M1","reference_M1","command_M1","measured_M2","reference_M2","command_M2","measured_M3","reference_M3","command_M3","measured_M4","reference_M4","command_M4","measured_M5","reference_M5","command_M5","measured_M6","reference_M6","command_M6","angle_0","angle_1","angle_2","angle_3","angle_4","angle_5","angle_6","JR3_FX","JR3_FY","JR3_FZ","JR3_MX","JR3_MY","JR3_MZ","map_creation_id","unix_time_seconds"
250.8238,2.108486,2.152844,0.44608163,8.05617459,8.213696,2.03872634,2.91736886,2.921149,0.44913448,1.81484221,1.798045,0.29067742,0.58729104,0.581687,0.14829052,5.48880006,5.500885,1.14959769,5.46033924,5.471732,1.18055126,75.2652,126.18,-69.84,80.0676,59.499,88.5672,116.64,-1.11206804197293,0.239527899867332,-2.81373894179649,0.00746769983092945,0.0515095612465679,0.00790863214982473,1512347428282.08,1512396490
251.6275,0.15529313,0.029228,0,9.58494071,9.589446,2.52020051,4.19258131,4.172459,0.98294975,0.79589232,0.779391,0.07776344,6.67975874,6.687221,1.9144648,8.44558534,8.460046,1.75932108,6.2885327,6.296752,1.34654291,52.0344,129.2994,-72.8334,72.972,87.4458,101.52,120.96,-1.75755288634293,0.570474828387332,-4.77857824464649,0.0489287464742783,0.0837848714987451,0.0142313094198247,1512347428280.34,1512396491
252.4275,4.80516627,4.812363,1.32136929,4.55365644,4.571868,1.03108788,2.89376426,2.908284,0.43777596,9.36650319,9.361029,2.32609993,1.06706267,1.086815,0.27052936,5.11191725,5.104492,0.82483694,8.67858222,8.680557,1.83689115,83.88,117.36,-71.46,108.3168,68.643,94.68,129.249,-1.57124706807293,0.661802070347332,-4.95101920105649,0.0460738969911407,0.0803962051260839,0.0175287603198247,1512347428280.45,1512396491
253.2295,0.25897254,0.241206,0.03199753,7.39445481,7.381418,1.90359328,1.2476548,1.237868,0.12727026,3.34405793,3.337166,0.62791264,9.270165,9.280127,2.60546273,7.52478053,7.528986,1.54228414,1.44417126,1.44834,0.15827545,51.6654,120.78,-60.6438,90.72,97.0452,98.64,97.596,-0.397163954182931,0.591855735807332,-4.68323335604649,0.0529638474193431,0.0517762647772955,0.0139028201898247,1512347428281.08,1512396492
254.0305,1.31135205,1.291004,0.46683197,3.27663573,3.283256,0.72784445,7.67759045,7.659027,1.72922969,5.45977421,5.471239,1.41092572,3.86132592,3.850859,0.89704499,3.79536864,3.80135,0.561066,2.0652317,2.076443,0.48437065,56.7,107.0874,-83.52,97.02,85.5882,88.2648,97.74,-0.317066245752931,0.296626398587332,-4.13515533733649,0.0104222639731663,0.0457859786447047,0.00948892234982473,1512347428280.33,1512396493
254.8305,8.06564544,8.054173,2.01276725,2.00639156,1.987678,0.43484706,7.89195176,7.939454,1.72059802,2.13423828,2.133945,0.38664462,4.92488764,4.919271,1.44898682,3.80406502,3.790598,0.61332792,6.96640229,6.970395,1.48441764,97.3386,99.1386,-86.04,85.23,86.4,88.2,121.8492,-1.18840350346293,0.542355903197332,-4.16136406052649,0.0355356714090947,0.0652748720984123,0.0150075289198247,1512347428279.42,1512396494
255.6315,5.23242017,5.243265,1.1131181,4.63113381,4.6383,1.32399058,9.91166943,9.915254,2.22392124,9.03547419,9.05307,2.27800933,2.04885524,2.042724,0.487103,4.85960783,4.854833,1.01626628,9.50971224,9.507526,2.00845494,94.7754,112.0572,-93.852,110.7,78.3882,90.18,132.3216,-1.76015206502293,0.607211888327332,-5.31670823059649,0.0326294276112519,0.0900108736869259,0.0185710484098247,1512347428282.85,1512396495
256.4325,1.62724656,1.632949,0.33503571,8.07605219,8.088209,2.12689693,1.18147161,1.16966,0.10117186,8.50713791,8.50794,1.89524362,8.87442099,8.879306,2.50500715,3.94173957,3.928845,0.56217497,1.0694344,1.057975,0.08634386,71.64,124.38,-64.8396,110.16,98.0478,89.1,92.4192,0.395399323207069,0.552790395867332,-4.46652397640649,0.0404123911791695,0.0335172575754471,0.0145988366498247,1512347428281.95,1512396495
257.2335,0.93819668,0.938882,0.19949891,0.26281303,0.285215,0.00016504,2.14169268,2.134532,0.32092821,3.0911839,3.087826,0.55580229,9.26880968,9.202566,2.58052591,5.48913887,5.48049,1.12211758,1.90304901,1.906241,0.45663872,55.62,71.3754,-63.72,88.02,98.3376,90,93.06,0.363847970847069,0.629274436517332,-4.29618972995649,0.0520503538205555,0.0262123690640087,0.0146321080798247,1512347428280.53,1512396496
258.0335,4.55285718,4.600259,1.2348841,7.86440125,7.910975,2.11987828,9.36695663,9.39714,2.1002965,9.15202891,9.187932,2.31929709,7.97100897,8.052235,2.31503548,1.17062915,0.732433,0,8.84923552,8.851782,1.86338984,86.4,127.7406,-94.7772,113.94,101.7,71.2332,131.4,-0.794921586042931,0.763168833027332,-5.45154567047649,0.0476858309299199,0.0704303996978771,0.0231605348398247,1512347428279.07,1512396497
258.8345,5.01275087,5.137017,1.16905425,6.86476271,6.861739,1.55446,0.53003031,0.423434,0,1.13381052,1.140288,0.13902464,2.8526534,2.903821,0.65284189,2.57628773,2.574637,0.53170247,1.86995739,1.873515,0.25201139,86.22,122.04,-52.1406,74.2752,77.9706,73.62,101.7036,0.310418992607069,0.260137362967332,-1.48559594394649,0.0156883488036935,0.00756769913598314,0.00753404264982473,1512347428278.97,1512396498
259.6355,5.26110699,5.297775,1.4019521,3.54870993,3.542267,0.80424317,7.70955252,7.708946,1.76070145,9.2182121,9.2098,2.30209178,4.76869079,4.781493,1.43398487,3.42435878,3.434055,0.69054381,3.43983168,3.463639,0.75858837,87.66,111.5604,-87.2658,110.8062,87.48,81,106.92,-0.278705336422931,0.388961705287332,-4.27348616689649,0.0136386481311143,0.0481898397615099,0.0129544667698247,1512347428278.98,1512396499
260.4365,6.60555072,6.64384,1.70091011,0.72496633,0.718526,0.14265917,0.9759197,0.966006,0.06833052,7.56024372,7.555474,1.57417569,2.86733573,2.853313,0.6705572,4.00566399,4.004496,0.80747363,5.09362103,5.077477,1.09603186,90,83.7738,-59.2704,104.4,80.1,81.9,112.8492,0.0418815955170691,0.627220288587332,-3.74363172316649,0.0439635525747663,0.0304620379321635,0.0158864532498247,1512347428280.7,1512396499
261.2365,5.93886292,5.938804,1.32027626,1.59890153,1.591332,0.58396844,1.96358536,1.949308,0.54762089,2.66392957,2.663002,0.47897188,2.45386026,2.452266,0.55872289,4.34188818,4.342682,0.89529471,2.46210495,2.463945,0.36017334,89.46,86.0202,-60.3,84.4956,74.6676,82.62,104.8896,-0.148383752632931,0.414421276187332,-2.62882503887649,0.0283880908733103,0.0255738625704775,0.0103273530698247,1512347428280.15,1512396500
262.0375,1.70393309,1.68803,0.35851509,2.56431864,2.569256,0.82582434,9.86141075,9.865721,2.22517459,8.39939255,8.421105,2.11402077,1.56705063,1.522658,0.44154228,7.71022896,7.714655,1.59925604,7.62111908,7.618205,1.62245764,72.72,95.58,-91.62,107.8056,73.62,98.1198,125.1,-1.90053165066293,0.537937951117332,-5.81377351952649,0.0293879084909795,0.0956736826156443,0.0160295934998247,1512347428280.09,1512396501
262.8376,4.12944326,4.156071,1.18512825,6.69862687,6.69273,1.79835518,6.94968803,6.968299,1.36063838,6.12205793,6.123781,1.33540362,9.49864384,9.511689,2.67961491,1.22337237,0.526753,0,7.28184544,7.285307,1.55058544,83.52,118.98,-89.46,106.2,101.1402,71.1,125.6382,-0.472147284302931,0.665944137327332,-4.86068455002649,0.0418644155308119,0.0561406294232427,0.0200491712498247,1512347428278.81,1512396502
263.6395,2.4007759,2.389489,0.50760709,1.32603678,1.33274,0.27157244,2.15569731,2.160192,0.29472484,5.87539566,5.889007,1.1974145,6.17807666,6.178671,1.51175377,8.29526139,8.279107,1.70442336,3.93033285,3.943395,0.64762675,73.98,89.8722,-68.8014,101.2374,94.5,98.8614,116.28,-0.775878274392931,0.883343296897332,-5.75062759800649,0.0744309948853227,0.0666333873785031,0.0212268825098247,1512347428279.01,1512396503
264.4395,2.71554117,2.728562,0.77154577,5.43527179,5.442987,1.49016992,3.90751929,3.8867,0.92977862,2.65783084,2.662293,0.47992853,3.21982336,3.201095,0.72860607,1.09947669,0.314812,0,5.35756319,5.364877,1.14336608,74.34,107.8686,-71.1,86.1876,80.64,68.04,117.54,-0.00811390003293088,0.395205926647332,-2.55658395053649,0.0212102949949127,0.0211099043896215,0.0117011068898247,1512347428280.82,1512396503
265.2405,7.55594497,7.567751,1.91356054,5.41550728,5.409873,1.50574365,1.88057402,1.856716,0.27127793,4.06213426,4.069561,1.10188315,7.96140898,7.974442,2.26862067,2.92086953,2.928377,0.59816,1.73657459,1.742753,0.21983972,95.22,111.06,-66.96,93.24,95.3496,76.2606,100.9116,0.481935129227069,0.514826209397332,-2.98432901089649,0.0375062626118227,0.0173103144998959,0.0134415606498247,1512347428279.87,1512396504
266.0415,7.16370264,7.158219,1.56212444,3.59445092,3.593905,0.80419146,1.3337156,1.337686,0.13629742,2.475093,2.49445,0.43975152,3.02613022,3.02285,0.68816688,7.09368608,7.09451,1.52432512,2.09075631,2.152686,0.48483885,95.04,105.84,-60.507,84.42,80.5752,94.8636,100.8,-0.520873289382931,0.458990259557332,-3.26142924888649,0.0378886121422931,0.0427380284518075,0.0107377432498247,1512347428280.92,1512396505
266.84198,7.12677105,7.233749,1.73798157,0.14128882,0.066424,0,2.92809819,2.933667,0.77866573,0.69017986,0.681957,0.04543068,5.71806947,5.719707,1.63550136,3.24602552,3.234908,0.4116826,8.6689823,8.676053,1.83217783,95.04,70.3746,-63.9,68.6538,85.2858,85.14,127.8342,-1.07431905994293,0.798824849647332,-3.59705335989649,0.0681642682710327,0.0526826974083611,0.0184877489698247,1512347428279.21,1512396506
267.6425,7.441988,7.475626,1.73973462,6.48720179,6.434409,1.69282541,8.70354328,8.696734,1.99613903,1.94833807,1.965405,0.65877258,9.64196555,9.649519,2.71834007,1.57857057,1.574861,0.0839172,7.06364424,7.091196,1.34692138,99.9,117.9,-89.0154,81.7434,101.25,75.0798,127.62,-0.890921758722931,0.669262966177332,-4.07511728158649,0.0478346422870059,0.0589889046986979,0.0187550604498247,1512347428282.48,1512396507
268.4435,9.04506564,9.019101,2.26098456,6.1783089,6.188741,1.6768851,5.04110423,5.027748,0.90009788,8.89384662,8.876827,2.24647786,6.35087574,6.343287,1.58818938,9.92092877,9.91993,2.06629961,2.11786195,2.108783,0.28656983,105.6564,120.06,-85.32,111.5496,99.18,106.74,106.3872,-1.16364185486293,0.698199675137332,-6.07173061324649,0.0548866287993483,0.0873771866477963,0.0176892181298247,1512347428279.56,1512396507
269.2445,7.67509726,7.647711,1.66022982,4.21020378,4.202913,0.95999875,6.05689237,6.064474,1.38794697,1.4188726,1.429638,0.23575711,9.50158034,9.511237,2.68999735,8.13545035,8.142178,1.4484981,7.69441755,7.690614,1.62838739,103.86,114.3,-85.68,84.2598,101.88,105.3,126.5814,-1.93282755858293,0.835949068097332,-5.91055728752649,0.0718317102426507,0.0999550969753595,0.0207221653398247,1512347428280.12,1512396508
270.0455,8.40898472,8.417462,2.08865363,7.81323912,7.8186,2.07313345,5.1914283,5.192169,0.95284747,3.06407813,3.055077,0.88477207,8.23348299,8.213829,2.0499313,1.08095435,0.215398,0,5.43334638,5.479575,0.97889718,104.58,124.146,-83.88,89.28,100.98,71.4744,124.2,-0.399617214412931,0.627191584327332,-3.69483802380649,0.0439041143574919,0.0447594746050943,0.0178189395498247,1512347428278.96,1512396509
270.8455,2.84982733,2.827317,0.60364793,8.03144063,8.034786,2.14641004,5.77973605,5.640757,1.14477452,8.55705764,8.550471,2.16522085,3.38302256,3.37638,0.82575881,6.64226245,6.656647,1.40796192,9.66760332,9.685196,2.06310343,84.96,126.6822,-84.78,109.584,88.2,94.5504,134.4888,-1.53470152413293,0.782903078757332,-5.64248128623649,0.0548147879307411,0.0868274793860175,0.0219925014398247,1512347428280.25,1512396510
271.6465,8.10393225,8.131146,2.01609868,1.02222624,1.034664,0.21269473,5.60795331,5.596007,1.00445182,1.04176392,1.037205,0.12755705,8.54519916,8.563669,2.40502521,4.02915561,4.038293,0.59162109,1.22924534,1.224569,0.11827189,98.109,88.047,-81.9,77.2614,97.2684,88.38,94.932,-0.168864940702931,0.385791211557332,-3.59460567333649,0.0253703105711731,0.0376685116484267,0.0103236162198247,1512347428280.02,1512396511
272.4475,2.88303185,2.903004,0.63820831,3.75832789,3.756777,1.09482969,4.05343857,4.050076,0.6843504,7.01643465,7.025888,1.79120076,6.6106392,6.621076,1.67576074,6.76220546,6.76738,1.37395188,8.00715015,8.019968,1.6964121,82.8,103.14,-79.2,102.6918,97.02,96.12,127.0656,-1.15106859491293,0.876281810357332,-5.91341978582649,0.0698650720166451,0.0783132394326743,0.0223383653598247,1512347428279.86,1512396511
273.2485,2.0903026,2.133358,0.44341388,1.63888253,1.644496,0.3372857,0.68283885,0.69544,0.03295426,5.65922734,5.66925,1.12811676,7.41635754,7.469623,1.97711635,3.33694264,3.340102,0.43862561,5.77905765,5.776067,1.02108041,74.1258,90.8028,-56.079,97.4376,97.02,86.58,123.84,-0.298413587912931,0.982179427417332,-4.98961849953649,0.0835068077275515,0.0464478547757543,0.0235534296898247,1512347428282.01,1512396512
274.0495,5.65346227,5.720263,1.49079493,10.02732963,9.940907,2.61768058,5.18736237,5.176469,1.20276163,0.83688973,0.825406,0.10615902,8.49324634,8.494691,2.40197329,2.01022949,2.00614,0.17839365,4.3883069,4.405764,0.74330922,92.16,131.3496,-77.5386,77.2146,98.82,79.9722,120.24,-0.444714584252931,0.569833466757332,-3.33311836209649,0.0428718148414611,0.0421250607207647,0.0156323621698247,1512347428279.54,1512396513
274.84951,4.65823057,4.682648,1.00555319,9.22646674,9.253988,2.21059979,9.32799208,9.330749,2.14275405,0.64014723,0.646406,0.071852,0.11870055,0.127904,0.03549309,2.19127325,2.192756,0.22765473,3.70309623,3.685814,0.61156092,91.08,131.04,-89.46,67.86,57.5712,77.4792,116.28,-1.00071170503293,-0.00764930673266798,-2.02672999705649,-0.0243185526439745,0.0455932592354215,0.00486636031982473,1512347428279.78,1512396514
275.6505,3.83353907,3.906844,0.86350658,1.59043101,1.592583,0.32831915,3.58315381,3.592598,0.57502339,1.02211228,1.025717,0.38581952,4.01413457,4.014048,1.25699081,9.1150974,9.118916,1.90411608,2.78421152,2.786782,0.41294855,84.2436,92.7,-72.369,68.22,77.04,102.0654,109.9548,-1.44128420060293,0.454610698767332,-4.11837351007649,0.0366474984934455,0.0694384924830707,0.0105340032998247,1512347428280.51,1512396515
277.2835,8.92828507,8.95421,1.97499748,5.08639793,5.12568,1.23456363,6.3917613,6.550119,1.38284943,4.66907697,4.665122,1.2171665,1.56626012,1.555778,0.58416507,0.99421597,0.937772,0,-0.27399384,0.2753,0,105.3,114.48,-84.78,94.68,65.88,66.06,8.28,0.599943253767069,-0.145625560122668,-1.28841682511649,-0.0410832989615662,0.00457167429929354,0.00140908314982473,1512347428279.25,1512396516
278.0835,9.17381769,9.190923,2.26615817,3.78396541,3.758935,0.85034015,3.53470222,3.521337,0.56881678,0.42578596,0.427336,0.001339,3.5389934,3.505866,1.11379821,8.59286001,8.601103,1.78866805,1.58850942,1.57785,0.21198032,105.48,109.8,-74.16,67.0806,73.62,101.322,89.64,-1.03173183924293,0.281652145787332,-3.15843634331649,0.0192570115999343,0.0560024715584691,0.00696402816982473,1512347428281.17,1512396517
278.8855,1.1959268,1.159447,0.23477567,1.96991175,1.976066,0.40762597,2.12825278,2.101631,0.30576005,1.08050251,1.060107,0.27431175,4.10753638,4.119205,1.26011721,1.1008319,0.563407,0,4.80720359,4.821522,1.05026606,65.16,90.18,-63,65.52,74.52,68.13,108.54,-0.0674600780729309,0.309181913087332,-2.10792578063649,0.0171310553845463,0.0166333309116839,0.00836225897982473,1512347428281.3,1512396518
279.6865,9.67154661,9.71319,2.51671834,9.89699599,9.89379,2.62341754,7.68527045,7.724716,1.76394286,4.00803567,4.002583,1.12605921,0.39969679,0.412831,0.11428397,3.17521172,3.201677,0.66256238,5.35056084,5.311522,1.16202389,108.5616,134.1612,-87.264,89.8308,59.22,79.2,116.28,-1.04106070158293,0.130695406367332,-2.36238564360649,-0.0113244615312105,0.0512464454124395,0.00768738920982473,1512347428281.93,1512396519
280.4875,4.88038452,4.871174,1.01576844,9.04474503,9.064631,2.18114809,5.84727456,5.860284,1.07622664,8.28159551,8.29515,2.10066189,0.61202505,0.620297,0.4450436,3.57807085,3.560584,0.71674394,7.72152326,7.727456,1.65524616,97.7238,133.74,-85.5,107.46,59.76,81.9,126.18,-1.30800291194293,0.294532703097332,-3.61316204372649,0.00190772858205066,0.0666986128534811,0.0117313949498247,1512347428280.6,1512396519.35
281.2875,2.02784651,2.006003,0.40777057,7.51868963,7.525411,1.73824283,0.56120188,0.038829,0,4.09917875,4.112921,0.80480306,9.53173547,9.465099,2.61753493,3.69473846,3.69368,0.73766194,4.7814531,4.781849,0.820446,77.3856,127.98,-56.367,94.86,98.4384,82.44,121.32,-0.401116510352931,0.773335667437332,-4.25649868574649,0.0652574674029603,0.0470337285542807,0.0196025026998247,1512347428279.97,1512396520
282.0885,2.54082219,2.527304,0.74369854,1.59167329,1.587432,0.33387219,1.90926094,1.91645,0.56274364,7.91115025,7.90732,1.96471285,7.55674273,7.579278,1.85535125,1.1544787,1.135812,0.00164022,3.54678655,3.534472,0.56491618,74.6442,93.888,-61.0758,103.779,97.02,69.4458,113.3532,0.551779656287069,0.768702903037332,-4.11127360481649,0.0582426409406243,0.0213084695612023,0.0194221416798247,1512347428280.17,1512396521
282.8895,9.89516877,9.877812,2.45456108,6.90327554,6.874487,1.83524714,4.90467197,4.905865,1.1427376,0.66838232,0.655829,0.06817248,3.90356567,3.90095,0.88764216,3.01833728,3.021016,0.62778858,1.62487633,1.615711,0.20441642,106.3368,119.718,-74.8458,72.0936,84.42,77.2992,98.64,0.0650699073970691,0.232109258337332,-1.87146426670649,0.00916140079395626,0.0192349394605907,0.00756358920982473,1512347428281.43,1512396522
283.6905,7.33853452,7.330243,1.55665531,0.45661928,0.45812,0.07978261,3.08248797,3.077983,0.48621514,7.11650006,7.108451,1.80421813,6.01611978,6.003432,1.73656443,6.06468414,6.03585,1.27411004,4.65665384,4.666163,1.0089071,102.06,82.8432,-72.18,101.6316,90.9,91.6632,111.78,-0.608917151282931,0.694081262557332,-4.67412040822649,0.0529477168236131,0.0566258323715715,0.0169370352898247,1512347428281.25,1512396523
284.4915,3.60302761,3.604024,0.81171088,1.56309936,1.561634,0.5754988,2.43353126,2.437349,0.3669994,3.07785697,3.080363,0.56577023,1.11314249,1.114893,0.26034114,6.42586831,6.446769,1.37458414,0.61157332,0.352234,0,84.06,83.52,-64.6722,83.7576,66.636,91.98,80.1,-0.293532692712931,0.218459442287332,-2.83291427959649,0.00976743083539426,0.0326528763976423,0.00547656090982473,1512347428282.68,1512396523.4
285.2915,5.78899081,5.780258,1.49542344,3.52103952,3.513919,1.04493846,5.44057529,5.467499,1.25288969,7.49349578,7.494385,1.9143446,5.84964537,5.870899,1.72949106,7.94333836,7.959283,1.65134351,8.40097405,8.388544,1.78107459,94.5,102.78,-78.84,104.7294,89.46,101.88,128.5038,-1.90351725024293,0.866117748107332,-6.14182436375649,0.0706502519417551,0.0992407672376291,0.0213204973898247,1512347428281.14,1512396524
286.0925,9.83745616,9.784013,2.43635866,2.51315647,2.521524,0.5665852,2.04738733,2.054642,0.27418351,5.55599967,5.563721,1.15630482,5.02235539,5.017966,1.21617013,8.03323912,8.036153,1.47339066,4.9910709,5.000159,0.87003769,106.7148,101.0736,-68.22,99.9108,88.56,101.88,122.76,-1.47517412083293,0.856533104637332,-5.30214730316649,0.0733211019233283,0.0821762458004695,0.0202755287198247,1512347428282.38,1512396525
287.6945,5.32062658,5.3446,1.1242152,7.15208396,7.163411,1.90784878,6.66327058,6.743319,1.54695301,9.19968981,9.205831,2.32501756,9.22961921,9.243785,2.5711853,0.70418459,0.550671,0,6.40090864,6.443404,1.37148265,99.36,123.0588,-86.76,114.435,102.078,63.9,124.749,-0.152694532192931,0.687387302197332,-4.62622949679649,0.0427951897446547,0.0487961136630711,0.0204593370298247,1512347428282.32,1512396527
288.4955,3.87984465,3.862916,0.81127061,1.16972679,1.164189,0.24392131,9.12334362,9.112859,2.07927372,8.58427635,8.600373,1.87573479,2.31087741,2.316544,0.53951204,5.06764451,5.063249,1.04366686,5.20362517,5.234933,0.94435974,89.28,91.8648,-90.9,110.88,80.7912,86.2182,123.12,-0.938436235552931,0.526453140487332,-4.93779843976649,0.0249781611606023,0.0659320340371927,0.0165324668498247,1512347428282.46,1512396527.44
289.2965,7.82361399,7.768967,1.9380314,1.96324823,1.96141,0.66508554,3.73799537,3.73374,0.60196775,3.55164274,3.564183,0.6980799,4.1173622,4.128219,1.24949091,4.9195794,4.926618,0.99061481,7.47237631,7.470052,1.59173468,99.3312,93.42,-76.2714,93.6,82.08,86.4,125.8524,-0.894117721652931,0.598879839037332,-3.89715343898649,0.0409298028624643,0.0538090389843087,0.0159291063198247,1512347428282.3,1512396528
290.0975,2.63444983,2.618854,0.54325555,7.41749476,7.420299,1.95897878,3.28250584,3.253857,0.55711049,1.34794592,1.364911,0.20282046,9.27682848,9.282858,2.56760544,1.61166214,1.606352,0.07771696,9.01130527,9.034891,1.92055092,82.4544,119.52,-74.16,81.2646,98.802,73.8666,131.5386,-0.619220954662931,0.706421745837332,-3.82929479851649,0.0549099012434563,0.0464857014318843,0.0189082742798247,1512347428279.51,1512396529
